M0,GammaTotZp,WW,ZH,tautau,vv,BRbb,tt,BRll,BRqq,Zp_dijet,ll,gH_mod_X_sign_gF,gF_mod,GammaTotWp,WH,WZ,BRtauvt,BRud,BRus,BRcd,BRcs,tb,Wp_dijet,lv,GoM
3000.0,120.538635,0.49631944,0.48903507,0.00062179344,0.0018008511,0.0018221001,0.0018256757,0.0012435882,0.0073314733,0.007331473099999999,0.0012435882,3.4,0.09,120.5409,0.48787072,0.49732155,0.0012217929,0.0034787795,0.00018660103,0.00018660096,0.0034787783,0.0036471046,0.00733075979,0.002443587,0.040180299999999995
3000.0,113.45649,0.49554914,0.48886275,0.00066144683,0.0019178395,0.0019397454,0.0019428132,0.001322895,0.007803372,0.007803372,0.001322895,3.3,0.09,113.45847,0.48769942,0.49655047,0.0013004435,0.0037027195,0.00019861311,0.00019861305,0.0037027183,0.0038818803,0.007802663959999999,0.0026008884,0.037819490000000004
3000.0,106.61055,0.4947447,0.48863602,0.0007048132,0.0020458514,0.0020684525,0.0020709413,0.0014096278,0.008319596,0.0083195962,0.0014096278,3.2,0.09,106.61228,0.48747382,0.49574518,0.0013864817,0.003947694,0.00021175349,0.00021175342,0.0039476925,0.004138708,0.00831889341,0.002772965,0.03553742666666666
3000.0,99.99839,0.4939004,0.4883493,0.00075236626,0.0021862977,0.002209636,0.0022114639,0.001504734,0.008885809,0.008885808700000001,0.001504734,3.1,0.09,99.99989,0.48718837,0.4948999,0.0014808514,0.0042163907,0.00022616632,0.00022616624,0.0042163893,0.0044204057,0.00888511256,0.0029617046,0.033333296666666665
3000.0,93.61767,0.49300954,0.4879961,0.00080465706,0.0023408197,0.0023649407,0.0023660134,0.0016093157,0.0095085995,0.0095085999,0.0016093158,3.0,0.09,93.61897,0.48683658,0.49400795,0.001584651,0.004511936,0.00024201933,0.00024201925,0.0045119347,0.004730252,0.00950790928,0.0031693038,0.031206323333333334
3000.0,89.1656,0.49233502,0.4876964,0.0008455973,0.002461856,0.0024865714,0.0024870336,0.0016911963,0.009996315,0.0099963156,0.0016911964,2.9,0.09,89.16677,0.486538,0.49333254,0.0016659377,0.004743382,0.000254434,0.00025443395,0.00474338,0.004972896,0.009995629950000001,0.003331877,0.029722256666666665
3000.0,81.54174,0.49105588,0.48705846,0.00092613924,0.0027001,0.0027259416,0.0027251588,0.0018522805,0.010956058,0.0109560579,0.00185228046,2.8,0.09,81.542694,0.4859022,0.49205163,0.0018258962,0.0051988275,0.00027886406,0.00027886397,0.005198826,0.0054503796,0.01095538153,0.0036517946,0.027180898
3000.0,75.84237,0.48997322,0.48645443,0.0009969785,0.0029097702,0.0029365602,0.0029346386,0.001993959,0.011800436,0.0118004365,0.001993959,2.7,0.09,75.84318,0.48530012,0.49096742,0.0019666273,0.0055995276,0.0003003575,0.0003003574,0.0055995258,0.0058704675,0.0117997683,0.0039332564,0.02528106
3000.0,70.36611,0.48880377,0.48574415,0.0010759052,0.0031435026,0.0031713075,0.0031680742,0.0021518127,0.012741464,0.0127414645,0.0021518126,2.6,0.09,70.36679,0.484592,0.4897962,0.0021234667,0.006046092,0.00032431114,0.00032431106,0.0060460903,0.00633864,0.012740804500000001,0.0042469358,0.023455596666666665
3000.0,65.11113,0.48753244,0.48491254,0.0011641817,0.0034050632,0.0034339565,0.0034292086,0.002328366,0.013794248,0.013794247499999999,0.002328366,2.5,0.09,65.111694,0.48376283,0.48852283,0.002298932,0.0065456904,0.00035110948,0.00035110937,0.0065456885,0.006862412,0.01379359775,0.0045978664,0.021703898
3000.0,60.075653,0.48614103,0.48394156,0.0012633235,0.0036989732,0.0037290368,0.003722534,0.0025266495,0.0149769215,0.014976921300000001,0.0025266496,2.4,0.09,60.07612,0.48279458,0.48712912,0.002496046,0.007106928,0.00038121417,0.00038121402,0.0071069254,0.0074508055,0.01497628159,0.0049920948,0.020025373333333336
3000.0,55.258015,0.48460764,0.48280928,0.0013751609,0.0040306966,0.0040620216,0.0040534786,0.0027503246,0.016311396,0.0163113958,0.0027503246,2.3,0.09,55.258396,0.48166543,0.48559317,0.0027184603,0.0077402024,0.00041518288,0.00041518273,0.0077401996,0.008114722,0.01631076761,0.0054369234,0.018419465333333333
3000.0,50.65663,0.48290572,0.4814891,0.0015019205,0.004406881,0.004439569,0.004428645,0.003003844,0.017824328,0.017824327100000002,0.003003844,2.2,0.09,50.656937,0.48034877,0.48388827,0.0029706175,0.008458163,0.00045369414,0.000453694,0.00845816,0.008867422,0.017823711139999997,0.0059412382,0.016885645666666668
3000.0,46.269993,0.48100263,0.47994834,0.0016463307,0.0048356755,0.00486984,0.004856125,0.0032926647,0.01954838,0.0195483813,0.0032926646,2.1,0.09,46.270233,0.47881207,0.48198175,0.0032579622,0.009276312,0.00049757946,0.0004975793,0.009276309,0.009725158,0.01954777976,0.0065159276,0.015423411
3000.0,42.096672,0.47885814,0.4781467,0.0018117606,0.0053271446,0.005362914,0.0053459117,0.003623525,0.021523904,0.021523904,0.003623525,2.0,0.09,42.096863,0.47701508,0.47983333,0.0035872185,0.010213795,0.0005478659,0.0005478657,0.010213791,0.010708002,0.0215233176,0.0071744406,0.014032287666666666
3000.0,38.135326,0.47642213,0.47603387,0.002002406,0.005893828,0.0059313453,0.005910451,0.004004816,0.023801148,0.0238011474,0.004004816,1.9,0.09,38.135468,0.47490758,0.47739276,0.0039667618,0.011294459,0.0006058325,0.00060583226,0.011294455,0.011840956,0.02380057876,0.007933528,0.012711822666666667
3000.0,34.384678,0.47363168,0.47354665,0.002223538,0.0065514822,0.0065909103,0.0065653813,0.00444708,0.026443256,0.0264432554,0.00444708,1.8,0.09,34.384785,0.47242662,0.474597,0.004407116,0.01254827,0.0006730866,0.0006730864,0.012548265,0.013155433,0.026442708000000002,0.008814237,0.011461595
3000.0,30.843534,0.47040695,0.47060493,0.002481843,0.007320103,0.0073616253,0.007330541,0.0049636913,0.029530335,0.0295303347,0.0049636914,1.7,0.09,30.84361,0.46949214,0.47136605,0.0049216333,0.01401324,0.0007516673,0.0007516671,0.014013235,0.014691289,0.029529809400000002,0.0098432712,0.010281203333333334
3000.0,27.51077,0.46664563,0.46710584,0.0027858885,0.008225316,0.008269142,0.008231352,0.005571783,0.033165045,0.033165044500000004,0.005571783,1.6,0.09,27.51082,0.46600163,0.4675974,0.0055274223,0.015738087,0.0008441878,0.0008441875,0.015738081,0.016499594,0.0331645433,0.01105485,0.009170273333333333
3000.0,24.38533,0.46221527,0.4629163,0.0031467697,0.009300324,0.00934669,0.00930074,0.006293546,0.037480358,0.037480357000000006,0.006293546,1.5,0.09,24.385363,0.46182227,0.46315828,0.006246646,0.017785914,0.0009540328,0.00095403247,0.017785909,0.018646508,0.03747988827,0.012493298,0.008128454333333333
3000.0,21.466234,0.45694232,0.45786187,0.0035790193,0.010588628,0.010637803,0.01058184,0.007158046,0.042650476,0.042650477500000006,0.007158046,1.4,0.09,21.466251,0.45678005,0.45787483,0.0071083377,0.020239389,0.0010856367,0.0010856363,0.020239381,0.021218697,0.042650043,0.0142166828,0.007155417
3000.0,18.75257,0.45059678,0.45171133,0.0041018967,0.012147902,0.012200188,0.012131818,0.008203802,0.0489063,0.048906300500000006,0.008203802,1.3,0.09,18.752575,0.45064428,0.4515166,0.008150982,0.02320808,0.0012448767,0.0012448763,0.023208072,0.024331033,0.048905905,0.01630197,0.006250858333333334
3000.0,16.243486,0.44287014,0.44415447,0.00474123,0.014055519,0.014111256,0.014027353,0.00948247,0.056557555,0.05655755400000001,0.00948247,1.2,0.09,16.243484,0.4431055,0.4437744,0.009426198,0.026838971,0.0014396369,0.0014396365,0.026838964,0.02813761,0.0565572084,0.018852406,0.005414494666666666
3000.0,13.93821,0.43334374,0.43477035,0.0055320673,0.016416518,0.016476082,0.016372506,0.011064146,0.0660246,0.06602459999999999,0.011064146,1.1,0.09,13.938202,0.43374372,0.43422875,0.0110040475,0.031331543,0.0016806176,0.001680617,0.03133153,0.03284756,0.06602430760000001,0.022008106,0.004646067333333333
3000.0,11.836024,0.42144328,0.42298144,0.0065224706,0.019375013,0.0194388,0.019310003,0.013044954,0.07788403,0.077884039,0.013044954,1.0,0.09,11.836013,0.42198282,0.42230412,0.012980632,0.036959417,0.0019824957,0.001982495,0.036959406,0.038747746,0.0778838137,0.025961276,0.0039453376666666665
3000.0,10.671924,0.41284472,0.41443327,0.0072391746,0.021516915,0.021583429,0.021436041,0.014478365,0.086468086,0.08646808700000001,0.014478365,0.9,0.09,10.671912,0.41345495,0.41368806,0.014411313,0.041032963,0.0022009998,0.002200999,0.04103295,0.043018397,0.08646791179999999,0.028822642,0.0035573040000000003
3000.0,9.062141,0.39732322,0.39896098,0.008534367,0.025389431,0.025460279,0.025278686,0.017068753,0.10198431,0.10198430900000001,0.017068753,0.8,0.09,9.06213,0.39801928,0.39813498,0.016997363,0.048396155,0.00259596,0.002595959,0.04839614,0.050737865,0.101984214,0.033994746,0.00302071
3000.0,7.316342,0.37277734,0.3744248,0.010584798,0.031523917,0.031600337,0.031363264,0.021169618,0.12655592,0.12655593,0.021169618,0.7,0.09,7.3163304,0.37354112,0.37353903,0.02109265,0.060056563,0.0032214217,0.0032214206,0.06005654,0.06296247,0.1265559453,0.04218532,0.0024387768
3000.0,6.0689383,0.3465856,0.34819096,0.012774191,0.03807845,0.038159385,0.037861597,0.02554841,0.15280141,0.15280141500000002,0.02554841,0.6,0.09,6.0689282,0.34736925,0.3472938,0.025466915,0.07251129,0.003889491,0.0038894897,0.07251127,0.076019846,0.15280154070000002,0.050933856,0.0020229760666666667
3000.0,4.765047,0.30452636,0.3060046,0.016291175,0.048615124,0.048700765,0.048302818,0.032582384,0.19497676,0.194976757,0.032582384,0.5,0.09,4.765039,0.3052825,0.30514863,0.03249616,0.09252549,0.0049630483,0.004963047,0.09252546,0.097002454,0.19497704529999998,0.06499236,0.0015883463333333332
3000.0,3.878496,0.2597381,0.2610382,0.02003665,0.059845317,0.059932977,0.05942529,0.040073343,0.2399101,0.23991010299999999,0.040073342,0.4,0.09,3.8784897,0.26042223,0.2602688,0.039985072,0.11384847,0.006106809,0.0061068065,0.11384843,0.119357176,0.2399105155,0.079970188,0.0012928299
3000.0,3.0149214,0.19069026,0.19167289,0.025809836,0.07717218,0.07725732,0.07657467,0.051619723,0.30920312,0.30920311300000003,0.051619724,0.3,0.09,3.0149174,0.19122057,0.19107984,0.051533923,0.14673121,0.007870632,0.007870629,0.14673117,0.15383099,0.309203641,0.1030679,0.0010049724666666667
3000.0,2.4881425,0.12490324,0.12555812,0.031307932,0.09369447,0.09377019,0.092913695,0.06261593,0.37523642,0.375236428,0.062615932,0.2,0.09,2.4881399,0.12526178,0.12515837,0.06253947,0.17806703,0.0095514795,0.009551476,0.17806697,0.18668304,0.37523695549999997,0.125079,0.0008293799666666667
3000.0,2.0638323,0.04721585,0.047466844,0.037794404,0.11322835,0.11327915,0.11220333,0.07558888,0.4532232,0.453223176,0.07558888,0.1,0.09,2.0638313,0.047354795,0.047312263,0.075537235,0.21507524,0.011536592,0.011536588,0.21507517,0.22548193,0.45322359,0.15107456,0.0006879437666666667
3000.0,1.8961835,0.0065545184,0.0065895515,0.041180313,0.1234808,0.123499975,0.1222905,0.082360715,0.49404365,0.49404362999999996,0.082360714,0.0,0.09,1.8961833,0.006573994,0.0065678996,0.0823406,0.23444629,0.012575651,0.012575646,0.2344462,0.24579026,0.494043787,0.16468128,0.0006320611
3000.0,1.9106203,0.009367223,0.009417272,0.040923014,0.12284099,0.122816145,0.121569015,0.08184611,0.49122024,0.491220236,0.08184611,-0.1,0.09,1.9106206,0.009395038,0.009386343,0.08186998,0.2331063,0.012503774,0.01250377,0.23310621,0.24438544,0.491220054,0.16374004,0.0006368735333333333
3000.0,2.101896,0.05322084,0.05350349,0.03723906,0.11188061,0.111825325,0.11065684,0.0744782,0.44719565,0.447195634,0.0744782,-0.2,0.09,2.1018963,0.053377174,0.053329468,0.074532524,0.21221454,0.011383144,0.01138314,0.21221447,0.22248282,0.447195294,0.14906512,0.0007006321
3000.0,2.5550945,0.13155767,0.1322463,0.03067432,0.09225607,0.09217765,0.09118135,0.061348703,0.36855793,0.36855794500000005,0.061348702,-0.3,0.09,2.5550942,0.13193412,0.1318262,0.061426222,0.1748973,0.009381455,0.009381453,0.17489725,0.18335994,0.36855745800000006,0.122852504,0.0008516980666666667
3000.0,3.105524,0.19618148,0.19719009,0.025264747,0.076052554,0.07596582,0.07512246,0.050529547,0.30369332,0.303693314,0.050529548,-0.4,0.09,3.105523,0.19672467,0.19658193,0.050615445,0.14411606,0.007730356,0.007730353,0.14411601,0.1510893,0.30369277899999997,0.10123094,0.0010351743333333332
3000.0,3.998031,0.2633036,0.2646175,0.0196506,0.05921569,0.05912718,0.05844961,0.039301243,0.23633455,0.236334545,0.039301242,-0.5,0.09,3.9980288,0.26399302,0.2638411,0.039388977,0.11215122,0.0060157687,0.0060157664,0.11215118,0.1175778,0.2363339351,0.078777992,0.0013326762666666667
3000.0,4.90828,0.30670193,0.30818507,0.016023627,0.048328042,0.04824183,0.04767491,0.032047287,0.1927973,0.1927973,0.032047286,-0.6,0.09,4.908277,0.30745783,0.307328,0.032132763,0.09149079,0.0049075475,0.0049075456,0.09149076,0.095917694,0.1927966431,0.06426556,0.0016360923333333334
3000.0,6.241176,0.34748575,0.34908757,0.0126181645,0.038097378,0.038015977,0.037555683,0.025236355,0.15190311,0.15190310499999998,0.025236356,-0.7,0.09,6.2411723,0.34826386,0.34819502,0.025317056,0.072084606,0.0038666034,0.0038666022,0.072084576,0.07557251,0.1519023876,0.05063414,0.0020803907666666665
3000.0,7.5123496,0.37294814,0.37458694,0.010494347,0.031712502,0.03163561,0.031243363,0.020988716,0.12639038,0.126390387,0.020988716,-0.8,0.09,7.5123453,0.3737031,0.3737093,0.021064932,0.05997764,0.0032171884,0.0032171872,0.05997762,0.062879734,0.1263896356,0.042129886,0.0025041151
3000.0,9.287255,0.3968909,0.3985155,0.0084999595,0.0257129,0.025641514,0.02531449,0.016999936,0.1024248,0.102424803,0.016999936,-0.9,0.09,9.287251,0.39757517,0.3977008,0.017070662,0.048604857,0.0026071547,0.0026071537,0.048604842,0.050956666,0.10242400740000002,0.034141344,0.003095750333333333
3000.0,10.920901,0.4120877,0.41366032,0.007236272,0.021909082,0.02184197,0.02155707,0.014472559,0.08723501,0.087235009,0.014472559,-1.0,0.09,10.920899,0.41268426,0.41292843,0.014539027,0.0413966,0.0022205052,0.0022205042,0.041396584,0.043399625,0.08723419339999999,0.029078068,0.003640299666666667
3000.0,14.007726,0.4311922,0.43261212,0.0056518205,0.017136492,0.017075812,0.016844846,0.011303653,0.06818307,0.068183072,0.011303653,-1.1,0.09,14.007729,0.4315912,0.4320716,0.0113637,0.032355573,0.0017355463,0.0017355457,0.03235556,0.033921137,0.068182225,0.022727412,0.004669243
3000.0,16.31934,0.4408103,0.44208923,0.0048570847,0.014740927,0.014684047,0.014480719,0.00971418,0.058623508,0.058623508000000005,0.00971418,-1.2,0.09,16.31935,0.44104588,0.44170907,0.009770437,0.027819116,0.0014922117,0.0014922111,0.027819106,0.029165179,0.0586226448,0.019540886,0.005439783333333333
3000.0,18.834763,0.44862863,0.4497391,0.0042134803,0.01279986,0.012746407,0.012565824,0.00842697,0.050879728,0.050879728,0.00842697,-1.3,0.09,18.83478,0.4486776,0.44954306,0.008479806,0.024144335,0.0012950972,0.0012950967,0.024144325,0.025312588,0.05087885390000001,0.01695962,0.00627826
3000.0,21.55477,0.45506316,0.45598,0.0036862188,0.011208825,0.011158464,0.010996806,0.0073724454,0.044534072,0.044534072,0.0073724454,-1.4,0.09,21.554798,0.45490363,0.4559904,0.0074221957,0.021133028,0.0011335713,0.0011335709,0.02113302,0.022155577,0.0445331902,0.0148444,0.007184932666666667
3000.0,24.480206,0.46042103,0.46112067,0.0032496261,0.009890694,0.009843124,0.009697375,0.0064992593,0.039278243,0.039278244,0.0064992592,-1.5,0.09,24.480251,0.46003202,0.46135885,0.0065462235,0.018638894,0.0009997864,0.0009997861,0.018638888,0.01954076,0.0392773545,0.013092454,0.008160083666666667
3000.0,27.611984,0.4649315,0.46539167,0.0028845328,0.008787856,0.008742811,0.008610562,0.0057690716,0.034881998,0.034881996,0.0057690716,-1.6,0.09,27.612051,0.46429276,0.46587813,0.0058135153,0.016552672,0.00088788196,0.0008878817,0.016552666,0.017353594,0.03488110166,0.011627036,0.009204017
3000.0,30.951086,0.4687679,0.46896726,0.002576455,0.007856768,0.007814012,0.0076933187,0.0051529156,0.031171342,0.0311713417,0.0051529156,-1.7,0.09,30.951178,0.46785975,0.46972197,0.005195072,0.014791796,0.0007934289,0.0007934286,0.01479179,0.0155075155,0.0311704435,0.0103901494,0.010317059333333333
3000.0,34.49856,0.47206286,0.47198063,0.002314321,0.007064128,0.0070234546,0.0069127334,0.0046286467,0.028013252,0.0280132513,0.0046286466,-1.8,0.09,34.498688,0.47086576,0.47302318,0.0046687233,0.013293136,0.0007130411,0.0007130409,0.013293131,0.013936341,0.028012349,0.0093374514,0.011499562666666668
3000.0,38.255535,0.47491875,0.4745347,0.0020895714,0.006384188,0.0063454155,0.006243361,0.0041791475,0.025304869,0.0253048684,0.0041791476,-1.9,0.09,38.255695,0.4734136,0.47588444,0.0042173257,0.012007884,0.0006441004,0.00064410025,0.01200788,0.0125889005,0.02530396465,0.008434656,0.012751898333333334
3000.0,42.223198,0.4774157,0.47671,0.0018955193,0.0057968223,0.005759789,0.0056653195,0.0037910426,0.022965819,0.0229658185,0.0037910426,-2.0,0.09,42.223404,0.47558346,0.47838598,0.0038274839,0.010897897,0.00058456097,0.00058456074,0.010897893,0.0114252055,0.02296491171,0.007654972,0.014074468000000001
3000.0,46.40282,0.479617,0.47856992,0.0017268861,0.005286141,0.005250704,0.0051629134,0.003453776,0.02093265,0.020932650900000002,0.003453776,-2.1,0.09,46.403084,0.47743878,0.48059124,0.0034886226,0.009933066,0.0005328076,0.00053280743,0.009933063,0.01041369,0.020931744030000005,0.006977249,0.015467694666666667
3000.0,50.795746,0.481573,0.48016515,0.0015794666,0.00483948,0.0048055127,0.0047236364,0.0031589367,0.019154808,0.0191548082,0.0031589368,-2.2,0.09,50.796074,0.47902995,0.48255068,0.0031923153,0.009089397,0.00048755342,0.00048755328,0.0090893945,0.009529199,0.0191538982,0.006384634,0.016932024666666667
3000.0,55.403397,0.48332426,0.4815363,0.0014498803,0.004446657,0.0044140466,0.004337436,0.0028997636,0.01759164,0.017591639699999998,0.0028997636,-2.3,0.09,55.403797,0.48039755,0.48430493,0.0029317874,0.008347603,0.0004477637,0.00044776357,0.0083476,0.0087515125,0.01759073027,0.0058635776,0.018467932333333333
3000.0,60.227276,0.4849037,0.48271632,0.0013353871,0.004099415,0.004068061,0.0039961617,0.002670777,0.016210195,0.0162101947,0.002670777,-2.4,0.09,60.227764,0.48157445,0.485887,0.0027015463,0.0076920437,0.00041259965,0.0004125995,0.0076920413,0.008064233,0.01620928415,0.0054030954,0.020075921333333333
3000.0,65.26896,0.48633814,0.48373207,0.0012337486,0.0037910086,0.0037608193,0.0036931548,0.0024675,0.014983547,0.014983547199999999,0.0024675,-2.5,0.09,65.26955,0.48258746,0.48732373,0.0024971052,0.007109944,0.00038137592,0.00038137578,0.007109941,0.0074539674,0.0149826367,0.0049942132,0.021756516666666666
3000.0,70.53013,0.48764974,0.48460576,0.0011431229,0.003515884,0.0034867786,0.0034229357,0.0022862484,0.013889541,0.013889540899999999,0.0022862484,-2.6,0.09,70.53082,0.4834587,0.48863733,0.0023147708,0.006590788,0.0003535285,0.0003535284,0.0065907855,0.0069096913,0.013888630400000001,0.004629544,0.023510273333333335
3000.0,76.01251,0.48885688,0.48535562,0.001061984,0.0032694393,0.0032413441,0.0031809644,0.0021239703,0.012909815,0.012909815,0.0021239704,-2.7,0.09,76.01334,0.4842064,0.48984623,0.0021514832,0.006125863,0.00032859005,0.00032858993,0.006125861,0.0064222706,0.012908903979999999,0.0043029688,0.02533778
3000.0,81.71797,0.48997486,0.48599693,0.0009890592,0.0030478355,0.0030206847,0.0029634545,0.0019781205,0.012029056,0.0120290565,0.0019781206,-2.8,0.09,81.71894,0.48484582,0.49096578,0.0020046902,0.005707903,0.00030617075,0.00030617064,0.005707901,0.005984087,0.01202814539,0.0040093824,0.02723964666666667
3000.0,87.64842,0.49101657,0.48654252,0.0009232811,0.002847852,0.002821585,0.0027672292,0.0018465644,0.0112344185,0.011234418199999999,0.0018465644,-2.9,0.09,87.64956,0.4853897,0.49200886,0.0018722506,0.0053308113,0.00028594362,0.0002859435,0.0053308094,0.005588749,0.011233507819999999,0.003744503,0.02921652
3000.0,93.80589,0.49199286,0.48700312,0.00086374907,0.00266677,0.0026413323,0.002589608,0.0017275,0.01051506,0.0105150597,0.0017275,-3.0,0.09,93.80721,0.48584878,0.49298638,0.0017523576,0.004989443,0.00026763268,0.0002676326,0.004989441,0.005230863,0.01051414928,0.0035047168,0.031269069999999996
3000.0,100.1925,0.49291304,0.48738787,0.00080969906,0.0025022835,0.0024776256,0.0024283177,0.0016193999,0.009861785,0.0098617852,0.00161939988,-3.1,0.09,100.19403,0.48623216,0.49390763,0.0016434784,0.004679434,0.0002510039,0.0002510038,0.0046794326,0.0049058544,0.0098608743,0.0032869586,0.03339801
3000.0,106.81047,0.49378493,0.48770452,0.00076047995,0.002352426,0.002328502,0.0022814197,0.0015209615,0.009266754,0.0092667528,0.00152096152,-3.2,0.09,106.81222,0.48654762,0.49478048,0.0015443065,0.0043970644,0.00023585765,0.00023585756,0.004397063,0.004609822,0.00926584261,0.0030886146,0.03560407333333333
3000.0,113.66211,0.4946154,0.4879597,0.0007155339,0.0022155128,0.002192281,0.0021472536,0.0014310695,0.008723249,0.0087232488,0.0014310694,-3.3,0.09,113.664116,0.4868017,0.49561176,0.0014537225,0.004139147,0.000222023,0.00022202292,0.0041391454,0.004339425,0.00872233832,0.0029074466,0.03788803866666667
3000.0,120.74986,0.49541023,0.48815912,0.0006743811,0.0020900937,0.0020675159,0.0020243907,0.0013487637,0.008225492,0.0082254917,0.0013487637,-3.4,0.09,120.752144,0.48700017,0.49640733,0.001370763,0.0039029387,0.00020935283,0.00020935276,0.0039029373,0.004091787,0.00822458159,0.0027415278,0.040250714666666666
3000.0,128.07625,0.49617454,0.48830768,0.0006366068,0.0019749154,0.0019529567,0.0019115967,0.001273215,0.0077684885,0.007768488300000001,0.001273215,-3.5,0.09,128.07884,0.48714784,0.4971723,0.0012945959,0.0036860697,0.00019772003,0.00019771996,0.0036860686,0.0038644248,0.00776757829,0.0025891932,0.04269294666666667
3000.0,135.64394,0.49691275,0.48840958,0.0006018513,0.001868891,0.0018475186,0.0018078003,0.001203704,0.007347905,0.007347905300000001,0.001203704,-3.6,0.09,135.64687,0.48724896,0.49791104,0.0012244987,0.0034864838,0.00018701427,0.00018701422,0.0034864827,0.0036551817,0.00734699499,0.0024489986,0.04521562333333334
3000.0,143.45567,0.49762872,0.4884685,0.0005698014,0.001771073,0.001750257,0.0017120687,0.001139604,0.006959968,0.0069599677999999995,0.001139604,-3.7,0.09,143.45897,0.48730716,0.4986275,0.0011598426,0.00330239,0.00017713952,0.00017713946,0.0033023888,0.0034621803,0.00695905778,0.0023196864,0.04781965666666666
3000.0,151.51436,0.49832588,0.48848763,0.0005401832,0.0016806332,0.0016603459,0.0016235865,0.0010803676,0.006601378,0.006601377699999999,0.0010803676,-3.8,0.09,151.51805,0.48732567,0.49932507,0.0011000776,0.0031322227,0.00016801179,0.00016801173,0.0031322218,0.0032837791,0.00660046802,0.0022001562,0.05050601666666666
3000.0,159.823,0.49900723,0.48846972,0.00051275664,0.0015968452,0.001577061,0.0015416385,0.0010255144,0.0062692408,0.006269241,0.0010255144,-3.9,0.09,159.82713,0.48730722,0.50000674,0.0010447215,0.0029746087,0.0001595574,0.00015955736,0.0029746077,0.003118539,0.00626833116,0.002089444,0.053275710000000004
3000.0,168.38475,0.4996754,0.48841724,0.00048731038,0.0015190698,0.0014997646,0.0014655954,0.00097462186,0.005961011,0.0059610113,0.00097462186,-4.0,0.09,168.38937,0.48725423,0.5006752,0.0009933499,0.0028283396,0.00015171156,0.00015171152,0.0028283386,0.0029651925,0.0059601012799999995,0.0019867008,0.056129790000000006
3000.0,215.11002,0.502894,0.48770127,0.00038394763,0.0012027107,0.0011854966,0.0011565674,0.0007678961,0.00470811,0.00470811,0.00076789612,-4.5,0.09,215.11772,0.4865366,0.50389445,0.00078453316,0.0022337812,0.00011981956,0.000119819524,0.0022337805,0.0023418653,0.004707200784,0.00156906712,0.07170590666666667
3000.0,268.72025,0.5060551,0.4863473,0.00030940186,0.00097399985,0.0009584771,0.0009335161,0.0006188044,0.0038034075,0.0038034074999999997,0.0006188044,-5.0,0.09,268.73242,0.48518196,0.5070552,0.00063374935,0.0018044583,9.6790776e-05,9.679074e-05,0.0018044577,0.0018917692,0.003802497516,0.0012674994,0.08957747333333332
3000.0,329.7942,0.5093005,0.4844506,0.00025383395,0.0008031018,0.00078897685,0.00076711545,0.0005076685,0.0031281977,0.0031281978599999997,0.00050766848,-5.5,0.09,329.81274,0.4832854,0.5102995,0.0005212142,0.0014840399,7.96036e-05,7.9603575e-05,0.0014840395,0.001555847,0.003127286575,0.001042429,0.10993758000000001
3000.0,399.05035,0.5127312,0.4820544,0.00021126507,0.00067186385,0.0006589153,0.0006395376,0.00042253063,0.0026103018,0.00261030198,0.00042253064,-6.0,0.09,399.07767,0.48088998,0.5137283,0.000434898,0.0012382739,6.6420755e-05,6.642073e-05,0.0012382735,0.0012981893,0.002609388885,0.00086979644,0.13302589
3000.0,477.38748,0.51642895,0.47916865,0.00017789255,0.0005687258,0.0005567831,0.00053943903,0.00035578548,0.0022037837,0.00220378373,0.00035578548,-6.5,0.09,477.42673,0.4780056,0.5174235,0.00036714453,0.0010453612,5.607296e-05,5.6072942e-05,0.0010453608,0.0010959422,0.0022028679019999997,0.0007342894,0.15914224333333335
3000.0,565.94275,0.52046925,0.47577855,0.00015120339,0.00048603883,0.00047496794,0.0004593203,0.00030240713,0.001878267,0.0018782670199999998,0.00030240714,-7.0,0.09,565.998,0.47461745,0.5214606,0.00031289118,0.00089088705,4.7787e-05,4.7786983e-05,0.00089088676,0.00093399367,0.001877347793,0.0006257827,0.18866600000000003
3000.0,666.1769,0.52493024,0.47184741,0.00012948157,0.00041857266,0.00040826705,0.00039405798,0.00025896344,0.0016129953,0.00161299527,0.00025896344,-7.5,0.09,666.25354,0.47068897,0.52591753,0.00026867856,0.0007650015,4.1034527e-05,4.1034513e-05,0.0007650013,0.000802017,0.00161207184,0.00053735736,0.22208451333333334
3000.0,780.004,0.52990085,0.46731552,0.00011152091,0.00036264607,0.00035302003,0.00034004924,0.00022304208,0.0013933686,0.00139336855,0.00022304208,-8.0,0.09,780.109,0.46616045,0.53088313,0.00023207326,0.0006607762,3.5443903e-05,3.544389e-05,0.000660776,0.00069274864,0.001392439993,0.00046414676,0.26003633333333337
3000.0,780.8154,0.5302203,0.46721357,0.00011183662,0.0003071744,0.00031635104,0.00032273636,0.00022367346,0.0012843035,0.00128430346,0.00022367346,8.0,0.1,780.9218,0.46605003,0.53121024,0.00021390908,0.00060905784,3.2669737e-05,3.2669726e-05,0.00060905766,0.0006385278,0.001283454963,0.0004278184,0.26030726666666665
3000.0,666.70166,0.5251837,0.4717757,0.00013201617,0.0003654127,0.00037535836,0.00038193047,0.0002640326,0.001521868,0.00152186811,0.0002640326,7.5,0.1,666.77924,0.47060934,0.5261781,0.0002535046,0.0007217971,3.871705e-05,3.8717037e-05,0.0007217969,0.0007567221,0.0015210280869999999,0.00050700944,0.22225974666666665
